1529049934769,Gmail,3,0.0,0.0,0,7,true,460.0,1,1
1529049864521,Huawei startside,3,0.0,0.0,0,7,true,145.0,1,1
1529049869601,Gmail,3,0.0,0.0,0,7,true,375.0,1,1
1529049904513,Firefox,3,0.0,0.0,0,7,true,380.0,1,1
1529049934769,Gmail,3,0.0,0.0,0,7,true,460.0,1,1
1529051831866,Huawei startside,3,0.0,0.0,0,7,true,557.0,1,1
1529051836940,LinkedIn,3,0.0,0.0,0,7,true,605.0,1,1
1529051854948,Huawei startside,3,0.0,0.0,0,7,true,764.0,1,0
1529051831866,Huawei startside,3,0.0,0.0,0,7,true,557.0,1,1
1529051836940,LinkedIn,3,0.0,0.0,0,7,true,605.0,1,1
1529051854948,Huawei startside,3,0.0,0.0,0,7,true,764.0,1,0
1529057545519,Messenger,3,0.0,0.0,0,8,true,29.0,1,0
1529057545599,Huawei startside,3,0.0,0.0,0,8,true,29.0,1,0
1529057545519,Messenger,3,0.0,0.0,0,8,true,29.0,1,0
1529057545599,Huawei startside,3,0.0,0.0,0,8,true,29.0,1,0
1529058806105,Huawei startside,3,0.0,0.0,0,8,true,204.0,1,0
1529058806105,Huawei startside,3,0.0,0.0,0,8,true,204.0,1,0
1529058930535,Huawei startside,7,0.0,0.0,0,2,true,152.0,1,0
1529058930535,Huawei startside,7,0.0,0.0,0,2,true,152.0,1,0
1529060207403,Kontakter,7,0.0,0.0,0,2,true,118.0,1,0
1529060213427,Talltastatur,7,0.0,0.0,0,2,true,146.0,1,0
1529060207403,Kontakter,7,0.0,0.0,0,2,true,118.0,1,0
1529060213427,Talltastatur,7,0.0,0.0,0,2,true,146.0,1,0
1529062412722,Messenger,3,0.0,0.0,0,2,true,425.0,1,0
1529062412722,Messenger,3,0.0,0.0,0,2,true,425.0,1,0
1529071993691,Snapchat,3,0.0,0.0,0,2,true,154.0,1,0
1529071993691,Snapchat,3,0.0,0.0,0,2,true,154.0,1,0
1529073093307,Huawei startside,3,0.0,0.0,0,2,true,316.0,1,0
1529073093307,Huawei startside,3,0.0,0.0,0,2,true,316.0,1,0
1529074848303,Huawei startside,3,0.0,0.0,0,2,true,367.0,1,0
1529074848303,Huawei startside,3,0.0,0.0,0,2,true,367.0,1,0
1529075299869,Huawei startside,3,0.0,0.0,0,2,true,247.0,1,0
1529075299869,Huawei startside,3,0.0,0.0,0,2,true,247.0,1,0
1529075422720,Chrome,7,0.0,0.0,0,2,false,790.0,1,0
1529075422720,Chrome,7,0.0,0.0,0,2,false,790.0,1,0
1529080435940,Snapchat,3,0.0,0.0,0,2,true,147.0,1,0
1529080435940,Snapchat,3,0.0,0.0,0,2,true,147.0,1,0
1529081273464,Wolt,3,0.0,0.0,0,2,true,452.0,1,0
1529081275482,Meldinger,3,0.0,0.0,0,2,true,346.0,1,0
1529082527972,Wolt,7,0.0,0.0,0,2,false,0.0,1,0
1529081273464,Wolt,3,0.0,0.0,0,2,true,452.0,1,0
1529081275482,Meldinger,3,0.0,0.0,0,2,true,346.0,1,0
1529082527972,Wolt,7,0.0,0.0,0,2,false,0.0,1,0
1529083448092,Huawei startside,7,0.0,0.0,0,2,true,132.0,1,0
1529083448092,Huawei startside,7,0.0,0.0,0,2,true,132.0,1,0
1529084841520,Chrome,7,0.0,0.0,0,2,true,245.0,1,0
1529084841520,Chrome,7,0.0,0.0,0,2,true,245.0,1,0
1529085217047,Huawei startside,7,0.0,0.0,0,2,true,341.0,1,0
1529085217252,Messenger,7,0.0,0.0,0,2,true,344.0,1,0
1529085219078,Snapchat,7,0.0,0.0,0,2,true,256.0,1,0
1529085217047,Huawei startside,7,0.0,0.0,0,2,true,341.0,1,0
1529085217252,Messenger,7,0.0,0.0,0,2,true,344.0,1,0
1529085219078,Snapchat,7,0.0,0.0,0,2,true,256.0,1,0
1529085328476,Huawei startside,3,0.0,0.0,0,2,true,0.0,1,0
1529085328476,Huawei startside,3,0.0,0.0,0,2,true,0.0,1,0
1529085336394,Huawei startside,3,0.0,0.0,0,2,true,0.0,1,0
1529085336394,Huawei startside,3,0.0,0.0,0,2,true,0.0,1,0
1529087042036,Huawei startside,3,0.0,0.0,0,2,true,35.0,1,0
1529087042036,Huawei startside,3,0.0,0.0,0,2,true,35.0,1,0
1529087388193,Huawei startside,3,0.0,0.0,0,2,true,29.0,1,0
1529087388223,Snapchat,3,0.0,0.0,0,2,true,29.0,1,0
1529087388225,Huawei startside,3,0.0,0.0,0,2,true,29.0,1,0
1529087388226,Snapchat,3,0.0,0.0,0,2,true,29.0,1,0
1529087388193,Huawei startside,3,0.0,0.0,0,2,true,29.0,1,0
1529087388223,Snapchat,3,0.0,0.0,0,2,true,29.0,1,0
1529087388225,Huawei startside,3,0.0,0.0,0,2,true,29.0,1,0
1529087388226,Snapchat,3,0.0,0.0,0,2,true,29.0,1,0
1529088301537,Snapchat,3,0.0,0.0,0,2,true,55.0,1,0
1529088301537,Snapchat,3,0.0,0.0,0,2,true,55.0,1,0
